-2,0.0001687,0.00027759,0.00013156,0.00026124,0.00011867,0.00022659,0.00039607,0.00017587,0.00034441,0.00014382,0.00025704,0.00035624,0.00014473,0.00022994,0.00026584,0.00023996,0.00036329,0.00017206,0.00028485,0.00035655,0.00022108,0.00028423,0.00028664,0.00024764,0.00020718,0.00027167,0.00033763,0.00034018,0.00022163,0.00023726,0.00021506,0.0005524,0.00012053,0.00034597,0.00011137,0.00022651,0.00028437,0.00017635,0.0004857,0.00016699,0.00029603,0.00027677,0.00015976,0.00036289,0.00023742,0.00022019,0.00033461,0.00014548,0.00052372,0.00050136,0.00025825,0.00034567,0.00043055,0.00030515,0.00029087,0.00033008,0.00040658,0.00067485,0.00030599,0.00024573
-1,0.00050168,0.00071466,0.00043778,0.00099412,0.00035745,0.0006285,0.00071211,0.00042471,0.00091286,0.00043968,0.0007949,0.00074956,0.00051568,0.0005558,0.0010717,0.00074963,0.0012619,0.00045307,0.00081068,0.0010391,0.00053186,0.00085375,0.00091279,0.00074936,0.0006816,0.00059369,0.00084918,0.00093079,0.00060141,0.00064008,0.00053185,0.0010893,0.00040112,0.0010394,0.00031634,0.00070984,0.00084571,0.00047389,0.0012563,0.00036036,0.00087965,0.00085153,0.00043964,0.00065937,0.00074776,0.00060457,0.0012953,0.00048314,0.00096497,0.00091696,0.00074789,0.0012778,0.00089357,0.0010465,0.00057414,0.0006282,0.001324,0.001134,0.00080983,0.00074358
0,0.0014834,0.0021022,0.0011292,0.0027422,0.0008329,0.0015958,0.0017265,0.001375,0.0027537,0.0012319,0.0024739,0.0019211,0.0012087,0.0014486,0.0027976,0.0021165,0.0035579,0.0011514,0.0028431,0.0031305,0.0013399,0.003036,0.0030619,0.0021476,0.0017299,0.001586,0.0023006,0.0031165,0.0019205,0.0015638,0.0013004,0.0034681,0.00098199,0.0029238,0.00072058,0.0019147,0.002133,0.0012658,0.0038838,0.0010958,0.0026808,0.002088,0.00095315,0.0019859,0.0017514,0.0014515,0.0038876,0.0011296,0.0028231,0.0032757,0.0020518,0.0034982,0.004575,0.0031309,0.0018971,0.0017374,0.0035362,0.0037093,0.002464,0.0017787
1,0.0026543,0.0037747,0.0018027,0.0046071,0.001385,0.002648,0.0032968,0.002372,0.0047551,0.0019938,0.0042139,0.0040197,0.0021262,0.0027338,0.0047702,0.0040042,0.0058924,0.0018993,0.0050158,0.0061222,0.002632,0.0063303,0.0054615,0.003861,0.0031519,0.0028786,0.0039607,0.0056346,0.0035761,0.0026256,0.002106,0.0069925,0.0015464,0.0055015,0.0011675,0.003861,0.0039101,0.0022511,0.0074575,0.0019119,0.0051015,0.0033286,0.0014161,0.0035247,0.0028837,0.0025985,0.0067344,0.0018549,0.0051278,0.0061693,0.0035544,0.0065126,0.012494,0.0055557,0.0032994,0.0036063,0.005917,0.0071747,0.0064159,0.0038758
2,0.00308,0.004436,0.0019388,0.0052949,0.0015359,0.0029517,0.0039059,0.0026852,0.0054943,0.0021499,0.0048686,0.0048966,0.0023262,0.0030076,0.0054432,0.00448,0.006551,0.0022253,0.0056285,0.0072944,0.0029061,0.0066599,0.0062722,0.004455,0.0036873,0.0034011,0.0046926,0.0065279,0.0041499,0.0028905,0.0022823,0.0092186,0.0016668,0.0061512,0.0012772,0.0041084,0.0047069,0.0024829,0.009413,0.0021696,0.0059296,0.0038603,0.0015688,0.004231,0.0031061,0.003186,0.0076791,0.0019755,0.0057227,0.0070772,0.0040528,0.0074543,0.01606,0.0067083,0.00395,0.0044187,0.0068848,0.0091798,0.0072321,0.0043546
3,0.0033751,0.0049016,0.0019486,0.0057947,0.0015844,0.0030676,0.0045154,0.0028299,0.005922,0.0021968,0.0051764,0.0054729,0.0024269,0.0033011,0.0057228,0.004589,0.0070824,0.0024593,0.0060519,0.008037,0.0032396,0.0073353,0.0065864,0.0048397,0.0040963,0.0036737,0.005229,0.0071581,0.0047234,0.0031315,0.0023271,0.012498,0.0016859,0.0067529,0.0013066,0.0044468,0.0052156,0.0025775,0.010974,0.002307,0.0064033,0.004014,0.0017198,0.0047164,0.0031963,0.0035881,0.0084214,0.0019788,0.0059755,0.0077489,0.0043504,0.0083725,0.017476,0.0073866,0.0044943,0.0049991,0.0081264,0.010967,0.0076168,0.0049116
4,0.0035133,0.0051544,0.0018245,0.0059983,0.0015396,0.0030253,0.0048734,0.002823,0.0059999,0.0021439,0.005151,0.0058006,0.0024008,0.0034687,0.0059493,0.004868,0.007139,0.0025684,0.0061603,0.0086103,0.0033502,0.0074111,0.0065385,0.0050889,0.0042557,0.0037155,0.0054379,0.007326,0.0050105,0.003331,0.0022442,0.01324,0.0015925,0.0072263,0.0012925,0.0047741,0.0053936,0.0025373,0.011429,0.0023202,0.0066735,0.0041319,0.0017942,0.0049184,0.0032844,0.0037611,0.0091603,0.0019301,0.0063371,0.0078709,0.0045425,0.0089143,0.018891,0.0078797,0.0046911,0.0052462,0.0084981,0.011411,0.0084223,0.0050657
5,0.0034037,0.0051313,0.0016093,0.0062344,0.0015128,0.0030074,0.0050524,0.0027157,0.0058233,0.0021062,0.0049033,0.0058711,0.0022785,0.0035073,0.00601,0.0050458,0.007121,0.0025751,0.0060938,0.0094699,0.0035933,0.0072484,0.006211,0.00518,0.004194,0.0036475,0.0054786,0.0072163,0.0050196,0.0035129,0.0021179,0.014154,0.0014116,0.0072497,0.0013029,0.0049981,0.005345,0.0025751,0.011029,0.0024937,0.0065308,0.0040184,0.0017637,0.0049182,0.0032396,0.0038517,0.009098,0.0019278,0.0067281,0.0076321,0.0045423,0.0096033,0.018954,0.0081342,0.0047107,0.0052383,0.0082931,0.011539,0.0085764,0.0050619
6,0.0032192,0.0050041,0.0014701,0.0063017,0.0014285,0.0030273,0.0052592,0.0025588,0.0054822,0.0020644,0.0044857,0.0058085,0.0020804,0.0034566,0.0057264,0.0048762,0.0067804,0.0025174,0.0058845,0.0092743,0.0036577,0.007065,0.0057459,0.005098,0.0039713,0.003728,0.0055048,0.0068746,0.0049921,0.00357,0.0022184,0.013529,0.0012646,0.0071515,0.0013102,0.0049134,0.0051447,0.0025695,0.010271,0.0026086,0.0062149,0.0038804,0.0017972,0.0047937,0.0031026,0.0038083,0.0086493,0.0018892,0.006713,0.0073707,0.004377,0.01005,0.017909,0.0081248,0.0045894,0.0052058,0.0079324,0.010241,0.0086561,0.0049788
7,0.0030071,0.0047447,0.0013631,0.0061834,0.0013056,0.0030361,0.0052996,0.002514,0.0049982,0.0020414,0.0041791,0.0056152,0.0018275,0.0033951,0.0052667,0.0045318,0.0064972,0.0026839,0.0057914,0.0095354,0.0035491,0.0068459,0.0052792,0.0048582,0.0036201,0.0037643,0.0052951,0.0063865,0.0048576,0.003543,0.0022346,0.012542,0.0012088,0.0069464,0.0013137,0.0047117,0.0048401,0.0024955,0.0090337,0.0026732,0.0058617,0.0035872,0.0018433,0.004641,0.0031301,0.0037214,0.0080334,0.0018241,0.0066444,0.007328,0.0040533,0.010284,0.016273,0.007922,0.0043972,0.0051672,0.0076125,0.0093501,0.0080351,0.004805
