-2,0.00024928,0.00022427,0.00023693,0.00020992,0.00021292,0.00024576,0.00018733,0.00021382,0.00022659,0.00019777,0.00020523,0.00023025,0.00017457,0.00017291,0.00018214,0.00020681,0.00019607,0.00029347,0.0003048,0.000252,0.0002258,0.00021166
-1,0.00090272,0.00063025,0.00068659,0.00059295,0.00068581,0.0014045,0.00056642,0.00061052,0.00066025,0.00057769,0.00055441,0.00068662,0.00048229,0.00054106,0.00054623,0.00058849,0.00057896,0.0007961,0.00079182,0.00072057,0.00067408,0.00063762
0,0.0016684,0.0010882,0.0012317,0.0011049,0.0018894,0.0031597,0.00099612,0.0010594,0.0011721,0.0010367,0.00097294,0.0014582,0.00084286,0.00095111,0.00096082,0.0010185,0.0011023,0.0013407,0.0012708,0.0012265,0.0011724,0.0011063
1,0.0033282,0.0017795,0.0023168,0.0018732,0.0041592,0.0070218,0.0016302,0.0017428,0.0023913,0.0018637,0.0016114,0.0035411,0.0013657,0.0015795,0.0015625,0.0016904,0.0027055,0.0028312,0.0021691,0.0027637,0.0027774,0.0020549
2,0.0047701,0.0021135,0.0027796,0.0023188,0.004976,0.0093453,0.0019604,0.0021024,0.0029286,0.002343,0.0019781,0.0052555,0.0015997,0.0019185,0.0018818,0.0021035,0.0038575,0.0033278,0.0025223,0.0034095,0.0034814,0.002519
3,0.0055431,0.0023119,0.0029725,0.0025809,0.0052098,0.0099664,0.0021314,0.0023105,0.0032319,0.0026267,0.0022071,0.0061415,0.0016928,0.0021587,0.0020501,0.0023726,0.004168,0.0035451,0.0026728,0.0036813,0.0037798,0.0027842
4,0.0062298,0.0025184,0.0031293,0.0028598,0.0054796,0.010461,0.002267,0.0024782,0.0035394,0.0028904,0.0024279,0.0072528,0.0017829,0.0023946,0.0021857,0.0026434,0.0045358,0.0037724,0.002839,0.0039513,0.0040468,0.0030458
5,0.0068683,0.0026891,0.0032372,0.0031421,0.0057276,0.010758,0.002349,0.0025912,0.0038191,0.0031076,0.0026353,0.0081327,0.0018721,0.0025991,0.0022723,0.00294,0.0051374,0.004037,0.0028606,0.0041853,0.0042854,0.0032713
6,0.0071615,0.0028074,0.0033031,0.0034109,0.0059322,0.011042,0.0023714,0.0027149,0.004062,0.0032626,0.0028338,0.0085487,0.001968,0.0027526,0.0023115,0.0032191,0.0054657,0.004269,0.0028125,0.0043611,0.0045053,0.0034401
7,0.0074578,0.0028737,0.0033316,0.0036955,0.0060737,0.011204,0.0023944,0.0028207,0.004245,0.0033588,0.0030262,0.0088356,0.0020493,0.0028525,0.002438,0.0034872,0.0057856,0.0044238,0.0028816,0.0044715,0.0046699,0.0035498
8,0.0077403,0.0028998,0.0033644,0.0039448,0.0061898,0.011285,0.0024097,0.0028745,0.0043754,0.0034159,0.0032034,0.0091138,0.002159,0.0029132,0.0026161,0.0037337,0.0060885,0.0045046,0.0030105,0.0045207,0.004784,0.0036008
9,0.0080073,0.0028858,0.0034105,0.0041337,0.0063028,0.01129,0.0024046,0.002894,0.0044551,0.003461,0.0033583,0.0093735,0.0022554,0.0030501,0.0027627,0.0039688,0.0063817,0.0045214,0.0031204,0.004514,0.0048499,0.0035967
10,0.0082292,0.0028375,0.0034577,0.0042666,0.0063866,0.011258,0.0023874,0.0028877,0.0044783,0.0035024,0.0034891,0.0096205,0.0023298,0.0031715,0.0028895,0.0042109,0.0066568,0.0045062,0.0032214,0.0044731,0.0048749,0.0035568
11,0.0086409,0.0027723,0.0036191,0.0043984,0.0064723,0.011188,0.0023701,0.0028654,0.0044717,0.0035682,0.0036353,0.0099183,0.0023907,0.0032759,0.0030223,0.0044947,0.00695,0.0045112,0.0033228,0.0046014,0.0048793,0.0036584
12,0.0090081,0.0026843,0.0038282,0.0044955,0.0065795,0.011075,0.0024115,0.0028181,0.0044281,0.0039345,0.0037895,0.01045,0.0024321,0.0033528,0.0031562,0.0048047,0.0072487,0.0044601,0.003411,0.0047632,0.0050037,0.0037506
13,0.0092766,0.0026552,0.0040211,0.0045416,0.0066457,0.010891,0.0024779,0.0027252,0.0045717,0.0042644,0.00391,0.010964,0.0024241,0.0033793,0.0032525,0.0050821,0.0075147,0.0044085,0.0034549,0.004907,0.0050852,0.0038079
