-3,0.18772,0.1777,0.070955,0.12224,0.29063,0.10057,0.20356,0.10178,0.14347,0.10117,0.19922,0.13707,0.17775,0.065111,0.11056,0.40778,0.14422,0.1399,0.13433,0.14172,0.13738,0.19672
-2,0.39503,0.3264,0.28139,0.22196,0.61558,0.34209,0.29223,0.15204,0.20384,0.15635,0.24507,0.29019,0.32595,0.25368,0.30126,1.4476,0.16144,0.20883,0.18415,0.2524,0.24835,0.3544
-1,0.50388,0.41195,0.27843,0.36636,0.74809,0.40818,0.29117,0.22012,0.27985,0.22605,0.24778,0.30005,0.31984,0.40994,0.40632,1.0951,0.30927,0.26072,0.22146,0.24665,0.27917,0.34621
0,0.40736,0.42976,0.29471,0.37657,0.87963,0.32044,0.33985,0.27185,0.28624,0.26931,0.40243,0.3442,0.33346,0.35681,0.50552,1.0751,0.25868,0.39509,0.2085,0.27903,0.35494,0.39379
1,0.62757,0.60711,0.51332,0.55964,1.1909,0.67365,0.69218,0.41277,0.35509,0.42098,0.70549,0.62943,0.49054,0.46572,0.81178,1.2818,0.6967,0.52309,0.51083,0.44143,0.47646,0.63387
2,0.54695,0.46436,0.50428,0.54651,0.95668,0.44649,0.53417,0.29483,0.41991,0.40452,0.52233,0.51077,0.40376,0.53955,0.52342,1.0731,0.40962,0.43811,0.34178,0.33016,0.4045,0.61562
3,0.69673,0.58873,0.5365,0.70936,0.75075,0.43711,0.47592,0.40807,0.29056,0.48041,0.62358,0.37954,0.42251,0.42582,0.52703,0.84207,0.31801,0.38052,0.39845,0.5362,0.45362,0.56004
4,0.64513,0.54538,0.4777,0.68098,1.1705,0.39265,0.58992,0.56549,0.32036,0.45286,0.55343,0.60414,0.55579,0.47696,0.62745,0.72855,0.40804,0.54418,0.34684,0.47142,0.51263,0.60645
5,0.7521,0.42006,0.44958,0.60282,1.1439,0.45905,0.54531,0.62515,0.37799,0.52026,0.52423,0.57302,0.48085,0.7113,0.69601,0.65636,0.42494,0.56017,0.26326,0.2701,0.47111,0.48127
6,0.53457,0.38655,0.35511,0.4792,0.63239,0.30785,0.34724,0.44231,0.26771,0.30619,0.50683,0.41594,0.36875,0.34869,0.35337,0.56946,0.31915,0.43721,0.2849,0.22685,0.41696,0.40491
7,0.38101,0.32468,0.48838,0.44911,0.6396,0.2348,0.46394,0.40956,0.29271,0.30004,0.45338,0.29838,0.41535,0.33578,0.296,0.73513,0.36148,0.51147,0.24199,0.21997,0.37195,0.43596
8,0.61134,0.34125,0.47459,0.84912,0.66899,0.22395,0.32452,0.4942,0.26966,0.38101,0.36896,0.44391,0.50268,0.41299,0.46483,0.74276,0.2379,0.37321,0.25617,0.24046,0.27856,0.42021
9,0.48715,0.38741,0.33639,0.4486,0.574,0.29711,0.33964,0.31676,0.32221,0.34846,0.38577,0.26385,0.32661,0.37391,0.33362,0.764,0.36322,0.3724,0.23659,0.28268,0.33852,0.40675
10,0.39504,0.35793,0.51379,0.40125,0.85822,0.35983,0.35158,0.34753,0.29397,0.27217,0.38034,0.34793,0.35175,0.3467,0.32184,0.66255,0.42658,0.30744,0.23733,0.31088,0.25397,0.38944
11,0.36545,0.39365,0.43653,0.40777,0.65645,0.33377,0.27907,0.27314,0.28825,0.29503,0.36717,0.37939,0.38618,0.30506,0.27045,0.68507,0.35994,0.25591,0.26161,0.34554,0.32564,0.43906
12,0.37319,0.29958,0.26295,0.36189,0.58879,0.38201,0.2714,0.28009,0.31991,0.23837,0.42719,0.34315,0.32537,0.23467,0.26415,0.78543,0.3221,0.29426,0.33255,0.41491,0.24709,0.55871
13,0.35883,0.42561,0.21335,0.36598,0.67668,0.36371,0.39588,0.27408,0.32453,0.20966,0.34227,0.32966,0.64195,0.30243,0.29886,0.70813,0.23798,0.22488,0.39849,0.43943,0.25884,0.66283
14,0.26342,0.48911,0.19292,0.41035,0.54724,0.41649,0.30285,0.31807,0.32923,0.20031,0.42542,0.27821,0.48317,0.22569,0.19452,0.62729,0.32826,0.35068,0.35807,0.41947,0.26532,0.45834
15,0.33097,0.32482,0.20959,0.3233,0.57752,0.32084,0.28753,0.30451,0.43371,0.20335,0.34404,0.23575,0.42302,0.18085,0.19846,0.80781,0.38803,0.34543,0.2775,0.52366,0.19838,0.48445
16,0.27861,0.27976,0.1801,0.28305,0.65474,0.21881,0.23618,0.26617,0.34117,0.1772,0.41885,0.40387,0.5633,0.19366,0.28346,0.78232,0.28971,0.2886,0.48275,0.53568,0.21422,0.40834
17,0.25912,0.29966,0.19585,0.21512,0.68768,0.20848,0.23636,0.28792,0.36375,0.16044,0.48366,0.30095,0.59975,0.21368,0.2072,0.65923,0.18831,0.21265,0.30519,0.42388,0.19961,0.33941
18,0.27135,0.28042,0.1924,0.22887,0.5907,0.22983,0.25302,0.21909,0.42059,0.20134,0.51192,0.27539,0.43947,0.19032,0.19669,0.75417,0.18995,0.20701,0.28062,0.51195,0.19195,0.34784
19,0.25625,0.30661,0.17689,0.20944,0.65081,0.20448,0.2607,0.1912,0.3742,0.15707,0.34613,0.26724,0.34141,0.20855,0.18176,0.66259,0.21439,0.20667,0.33906,0.4096,0.18436,0.40391
20,0.26391,0.28847,0.17739,0.24557,0.8604,0.18271,0.22299,0.19592,0.3424,0.181,0.42339,0.24805,0.4556,0.26685,0.18242,1.2177,0.25112,0.21702,0.26698,0.40998,0.17656,0.52315
21,0.23024,0.2154,0.21588,0.20407,0.75373,0.21289,0.20954,0.15585,0.34184,0.16271,0.47776,0.21173,0.39657,0.22758,0.17276,1.3113,0.23193,0.21664,0.23105,0.4157,0.17519,0.57221
22,0.28681,0.25015,0.23722,0.2431,0.65939,0.1909,0.16369,0.21102,0.25384,0.17382,0.39613,0.21104,0.29456,0.19819,0.16496,1.0066,0.19547,0.21829,0.19424,0.32957,0.19625,0.31354
23,0.24977,0.20387,0.21011,0.25794,0.75085,0.16915,0.18773,0.17835,0.26961,0.16349,0.39272,0.24551,0.29486,0.16119,0.15735,0.88548,0.17747,0.2315,0.21768,0.38359,0.18081,0.2789
24,0.23001,0.20779,0.17525,0.26817,0.8018,0.17981,0.21296,0.17137,0.2488,0.17961,0.29336,0.2365,0.2647,0.1583,0.14705,0.87809,0.17248,0.19815,0.17305,0.35354,0.16135,0.3409
25,0.23578,0.21081,0.1732,0.26239,0.72992,0.15636,0.24344,0.19066,0.20745,0.16758,0.30553,0.22082,0.25483,0.16926,0.15943,0.83025,0.20163,0.18991,0.17704,0.24145,0.13466,0.2189
26,0.28057,0.20873,0.21078,0.30519,0.65614,0.15014,0.22905,0.19894,0.21735,0.15048,0.28923,0.23011,0.24756,0.20348,0.16961,0.724,0.20321,0.22041,0.15771,0.27823,0.14078,0.21237
27,0.20743,0.21036,0.19528,0.21479,0.49718,0.18998,0.1737,0.19568,0.17991,0.17325,0.25933,0.2073,0.25139,0.18532,0.17145,0.6326,0.21975,0.19702,0.21478,0.27639,0.12984,0.28637
28,0.22015,0.25112,0.2346,0.23508,0.55299,0.21806,0.20777,0.21994,0.26445,0.18058,0.26071,0.22416,0.31308,0.18583,0.19693,0.65012,0.23083,0.22308,0.18633,0.29205,0.15403,0.29138
29,0.23486,0.24984,0.22043,0.26335,0.64842,0.23956,0.23143,0.23068,0.2466,0.17744,0.31338,0.24378,0.31365,0.1986,0.21269,0.65168,0.2211,0.21155,0.23119,0.3429,0.18159,0.31746
30,0.26413,0.32362,0.25301,0.28961,0.71667,0.29207,0.27194,0.34028,0.27405,0.21191,0.42881,0.29549,0.38901,0.2089,0.26085,0.74515,0.29518,0.32431,0.30932,0.44124,0.21885,0.35758
