-3,0.00039565,0.0003765,0.0004264,0.00039238,0.00032982,0.00030636,0.00036693,0.00034082,0.00034797,0.00037454,0.0004492,0.00041121,0.00035228,0.00041621,0.0003679,0.00031258,0.00035923,0.00039796,0.00039603,0.00029723,0.00038236,0.00036704
-2,0.00039498,0.00037118,0.00045288,0.0004053,0.0003175,0.00030865,0.000375,0.00034015,0.00035882,0.00038115,0.00045972,0.00041358,0.00036505,0.00043298,0.00038333,0.00029996,0.00036238,0.00041052,0.00040264,0.00029387,0.00039456,0.00037136
-1,0.00041212,0.00039017,0.00049373,0.0004344,0.00033352,0.00032582,0.00039645,0.00036348,0.0003832,0.00040247,0.00047491,0.0004302,0.00039817,0.00046382,0.00041186,0.00030406,0.00038036,0.00043773,0.00042427,0.00030489,0.00042175,0.00039
0,0.00042723,0.00041015,0.00052685,0.00045887,0.00034273,0.00033928,0.00041466,0.00038276,0.00040152,0.00042097,0.00050206,0.00044506,0.00042424,0.00048838,0.00043398,0.00031414,0.00039642,0.00046067,0.00044274,0.00031569,0.00044428,0.00040491
1,0.0003844,0.00038598,0.00046415,0.00041642,0.00029287,0.00029903,0.00038016,0.00033699,0.00034216,0.00038483,0.00046046,0.00041697,0.00037368,0.00044198,0.00037777,0.00029772,0.00036933,0.00041778,0.00040296,0.00029367,0.0004019,0.00035265
2,0.00036461,0.00037797,0.00044361,0.00040312,0.00027915,0.00028636,0.00036775,0.00032286,0.00031634,0.00037234,0.00044158,0.00040323,0.00035738,0.00042493,0.00035583,0.00029251,0.00035789,0.00040101,0.00038502,0.00028561,0.00038779,0.00032993
3,0.00034479,0.00036844,0.00042308,0.00038983,0.00027287,0.00027447,0.00035621,0.00030984,0.00029451,0.00036296,0.0004226,0.00038945,0.00034072,0.00040761,0.00033578,0.00028672,0.00034584,0.00038599,0.00036741,0.00027709,0.00037357,0.00030779
4,0.00033203,0.00035808,0.00040476,0.00037636,0.00027151,0.00026551,0.00034483,0.00029772,0.00028348,0.00035283,0.00040558,0.0003751,0.00032503,0.00039023,0.00031742,0.00028103,0.00033313,0.00037159,0.00034964,0.00026807,0.0003592,0.00029603
5,0.00032418,0.00034588,0.00038563,0.00036115,0.00026705,0.0002551,0.00033194,0.0002857,0.00027438,0.00034075,0.0003873,0.000359,0.00030914,0.00037133,0.00030322,0.00027447,0.00031886,0.00035584,0.00033076,0.00025799,0.00034327,0.00029188
6,0.00031617,0.00033415,0.0003685,0.00034711,0.00026161,0.00024533,0.00031995,0.00027575,0.00026765,0.00032949,0.00037168,0.00034396,0.00029643,0.00035396,0.00029339,0.00026792,0.00030563,0.0003414,0.00031497,0.00025217,0.00032847,0.00028877
