8,0.0054154,0.0024666,0.0025422,0.0034399,0.0041895,0.0054052,0.0061434,0.0042709,0.0033031,0.0057678,0.0043877,0.006423,0.004148,0.003873,0.0051708,0.0043045,0.0077128,0.001393,0.0015177,0.0030084,0.0037737,0.004107,0.0064192,0.016073,0.0064885,0.01735,0.01087,0.0043746,0.0050442,0.0068278,0.0067035,0.006476,0.0072013,0.0060529,0.0060156,0.0069188,0.0064729,0.0048249,0.006122,0.0039034,0.0054871,0.0058076,0.0057608,0.0052519,0.013727,0.019762,0.019471,0.020707,0.0068385,0.0097649,0.0084068,0.013741,0.0085832,0.014568,0.010087,0.010349,0.01779,0.016267,0.013996,0.011573,0.013382,0.013216,0.0059273,0.0075452,0.011666,0.010991,,0.0040813,0.0068201,0.011357,,0.011357
9,0.0054399,0.0023758,0.0025298,0.0031745,0.0041516,0.005155,0.0061714,0.0041378,0.0031323,0.0058905,0.0045536,0.0062798,0.0040047,0.0038035,0.0048723,0.0041037,0.0074561,0.0016266,0.0018364,0.0027592,0.0036385,0.0040972,0.0058095,0.015367,0.0062697,0.017305,0.010914,0.004213,0.0054721,0.0060751,0.0063563,0.006456,0.0071041,0.0054584,0.0059852,0.0066484,0.0069034,0.0045012,0.0058877,0.0039593,0.0058055,0.0054114,0.0056901,0.0050875,0.012706,0.018536,0.018791,0.019044,0.0062478,0.009312,0.0083082,0.0128,0.0095555,0.014304,0.010073,0.0096366,0.017006,0.015017,0.013002,0.010819,0.012355,0.012081,0.005864,0.0077855,0.011473,0.010483,,0.0040384,0.0065994,0.01084,,0.01084
10,0.0054247,0.0023733,0.0025704,0.0029266,0.0040562,0.0049831,0.0060869,0.0036835,0.0028814,0.005768,0.0048334,0.0061214,0.0038047,0.0041778,0.0046264,0.0044156,0.0071673,0.0017627,0.0021865,0.0028757,0.0037798,0.004127,0.0049879,0.0142,0.0064344,0.016513,0.01057,0.0038268,0.0061077,0.0061072,0.0057615,0.0064611,0.0065311,0.004685,0.0057059,0.0060024,0.0068499,0.0041656,0.0060048,0.0039281,0.0058389,0.0049666,0.0054934,0.0046572,0.011404,0.016979,0.017108,0.018148,0.0061494,0.0094591,0.0083744,0.012699,0.01021,0.015078,0.010483,0.0090432,0.015996,0.013074,0.012442,0.01033,0.011204,0.010849,0.0059845,0.0079642,0.011212,0.010299,,0.0040065,0.0063324,0.010571,,0.010571
11,0.0052354,0.0027283,0.0027073,0.0026683,0.0042397,0.0051972,0.0061151,0.0030169,0.0031072,0.0054749,0.0051917,0.0060599,0.0035887,0.0045034,0.0047671,0.0048928,0.0070908,0.0017937,0.0025284,0.0031404,0.0037747,0.0041449,0.0044148,0.012026,0.0065008,0.016348,0.0098253,0.0034836,0.0067729,0.0066928,0.0051384,0.0064667,0.0057857,0.0042942,0.005276,0.0056985,0.0062968,0.0041166,0.0061944,0.0039905,0.0056932,0.0048897,0.0051973,0.004115,0.010343,0.01537,0.016577,0.01671,0.0067468,0.0097484,0.0076276,0.012105,0.010313,0.014411,0.01183,0.0093632,0.015644,0.011638,0.012661,0.0094335,0.010489,0.0093162,0.006737,0.008173,0.010639,0.0099229,,0.0040278,0.0060611,0.010344,,0.010344
12,0.0050128,0.0030116,0.0027708,0.0027412,0.0051534,0.0057421,0.0067219,0.0028042,0.0032546,0.005291,0.005805,0.0062912,0.003522,0.0049807,0.0050809,0.0055616,0.0080906,0.0019166,0.0028363,0.003568,0.0037194,0.0042335,0.004096,0.010366,0.0066872,0.016767,0.0095294,0.0034547,0.008043,0.0077198,0.0049893,0.0065671,0.0055409,0.0052914,0.004967,0.0059246,0.0055721,0.0047352,0.0068607,0.0044037,0.0061621,0.0052714,0.0052035,0.0035793,0.010303,0.016785,0.019108,0.017249,0.0075184,0.010544,0.0094679,0.012828,0.011892,0.014454,0.012257,0.010321,0.01598,0.012207,0.013234,0.0088756,0.010745,0.010485,0.0075311,0.008724,0.010844,0.010057,,0.004265,0.0062201,0.011169,,0.011169
13,0.0045953,0.0029149,0.0025677,0.00269,0.0056383,0.0058321,0.0068318,0.00278,0.0031898,0.0049778,0.0060825,0.0063491,0.0033011,0.0051928,0.0057101,0.0060941,0.008502,0.0021669,0.0028728,0.0037892,0.0035773,0.0040432,0.0035887,0.0080193,0.0058112,0.016033,0.0083996,0.0037159,0.0081399,0.0085115,0.0043569,0.0058643,0.0046623,0.0059038,0.0044232,0.0058582,0.0050363,0.0048777,0.0068678,0.0044369,0.0066809,0.0049224,0.0053091,0.0035313,0.01038,0.01885,0.018847,0.016591,0.007889,0.01052,0.0093792,0.012451,0.01334,0.015261,0.013547,0.010108,0.015429,0.012262,0.012733,0.0079966,0.011385,0.010943,0.0077019,0.0094276,0.010415,0.011733,,0.0042935,0.0058587,0.011333,,0.011333
14,0.0051572,0.0025068,0.0025283,0.0027027,0.0059006,0.0063852,0.0069965,0.0027939,0.0031356,0.0047045,0.0060384,0.0061904,0.003305,0.0050991,0.0063545,0.0068521,0.008583,0.0023405,0.0027571,0.0041213,0.0042008,0.0038188,0.003714,0.0063339,0.0053929,0.014921,0.0091099,0.0039952,0.0080135,0.0085896,0.0036708,0.0048606,0.0048995,0.0060293,0.0036315,0.0055524,0.0048907,0.0048073,0.006352,0.0043179,0.0069354,0.0044247,0.0053202,0.0035315,0.010641,0.017583,0.018172,0.017237,0.0078954,0.010297,0.0094753,0.011931,0.014527,0.01518,0.014823,0.0094145,0.014729,0.011871,0.011896,0.0085286,0.01273,0.010642,0.0072557,0.0096722,0.0097598,0.01304,,0.0044015,0.0055427,0.011274,,0.011274
15,0.0053632,0.002169,0.0027893,0.0027354,0.0060299,0.0067578,0.0072948,0.002933,0.0037886,0.0044688,0.0058053,0.0059201,0.003849,0.0054444,0.0068218,0.0074267,0.0083018,0.0023176,0.0029448,0.0043819,0.0045345,0.003875,0.0040502,0.0061461,0.0046041,0.01448,0.0094606,0.0042606,0.0071207,0.0090691,0.0030069,0.0040045,0.0055216,0.0057304,0.003565,0.0051809,0.0053516,0.0043985,0.0057354,0.0037363,0.0071464,0.0053352,0.00551,0.004067,0.010867,0.016695,0.017291,0.017562,0.0072854,0.0096753,0.0095507,0.011321,0.014745,0.014293,0.015214,0.0089191,0.013782,0.011148,0.010655,0.0098861,0.013979,0.010323,0.0071523,0.0094164,0.0091994,0.014757,,0.0045208,0.0053688,0.011189,,0.011189
16,0.005161,0.002605,0.0029485,0.0029958,0.0058661,0.0069685,0.0074147,0.003368,0.0040781,0.0049016,0.005375,0.0058386,0.0040761,0.006007,0.0066884,0.007508,0.008055,0.002208,0.0029059,0.0045371,0.004588,0.0041879,0.0042878,0.0061888,0.0038137,0.014795,0.0092703,0.0043164,0.0069781,0.0093608,0.0032485,0.0044822,0.0059519,0.0061061,0.0041776,0.0046751,0.0056102,0.005384,0.0062746,0.0034056,0.0073337,0.0058403,0.0057137,0.0044615,0.011025,0.016617,0.01581,0.017229,0.0080017,0.0087617,0.0097563,0.011759,0.014139,0.013227,0.014831,0.0086131,0.014241,0.010227,0.010882,0.010204,0.015026,0.0099579,0.0071617,0.0091211,0.0083186,0.014573,,0.004619,0.0055109,0.010968,,0.010968
17,0.0056128,0.0031854,0.0033743,0.0031672,0.0055381,0.0071518,0.0070607,0.0038715,0.003964,0.0051888,0.0049037,0.0051853,0.0039234,0.0060623,0.0064398,0.007265,0.0077531,0.0023992,0.0026806,0.0044326,0.0043108,0.0042879,0.0043626,0.00626,0.0048658,0.017042,0.0087121,0.004332,0.0068273,0.0089995,0.0037298,0.0054177,0.0061736,0.0066318,0.0048352,0.005428,0.0069476,0.0061261,0.0063584,0.0032734,0.0075346,0.0060594,0.0053852,0.0040798,0.01086,0.015718,0.014388,0.016456,0.0082623,0.0085615,0.01007,0.012014,0.013049,0.011977,0.01343,0.0089526,0.014172,0.0096641,0.011889,0.012385,0.016114,0.0095901,0.0068179,0.008154,0.0077287,0.013952,,0.0046424,0.005886,0.010685,,0.010685
18,0.0062111,0.0034582,0.0038691,0.003245,0.0051608,0.0075161,0.0065521,0.004199,0.0035599,0.0053141,0.0043045,0.0055219,0.0034554,0.0059589,0.0063052,0.0068454,0.0070882,0.0026552,0.0024143,0.0040579,0.0048763,0.0041146,0.0042517,0.006903,0.0058738,0.019397,0.008129,0.0044071,0.0066312,0.0075665,0.004007,0.0055451,0.0058923,0.0071129,0.0056215,0.0067365,0.0080148,0.0066455,0.006766,0.0032811,0.0074916,0.0058611,0.0046859,0.0042649,0.010449,0.014461,0.012978,0.015308,0.0082761,0.0095457,0.010447,0.012129,0.010932,0.011038,0.012288,0.0090502,0.014018,0.0093952,0.012028,0.013347,0.01702,0.0090863,0.0065186,0.0089824,0.0076027,0.013392,,0.0045415,0.0061855,0.010455,,0.010455
19,0.0066106,0.0034053,0.0040251,0.0032803,0.0045689,0.0074483,0.0062296,0.0041754,0.0035856,0.0053897,0.0037037,0.0062429,0.0028074,0.005707,0.0060594,0.0061957,0.0067572,0.0027938,0.0021607,0.0037027,0.0048482,0.0038385,0.0047247,0.0073368,0.0071895,0.019624,0.0076099,0.0044313,0.0067783,0.0066899,0.0045353,0.0054066,0.0056154,0.0071044,0.0058297,0.0079221,0.0087193,0.0068445,0.0075249,0.0031176,0.0073197,0.0060495,0.0051294,0.0053551,0.0099397,0.013209,0.012062,0.013912,0.0075578,0.010431,0.010526,0.011865,0.0098554,0.010133,0.01058,0.0089744,0.01351,0.0089232,0.011988,0.012896,0.017294,0.0087078,0.0060866,0.0096558,0.007536,0.012139,,0.0044699,0.0063438,0.0099323,,0.0099323
20,0.0066922,0.0030327,0.0039778,0.0037955,0.0040575,0.0065088,0.0058621,0.0039264,0.0037275,0.0053149,0.0037306,0.0060935,0.0027831,0.0049872,0.0057008,0.0052655,0.0067303,0.0027391,0.0018028,0.0035229,0.0049593,0.0036694,0.0051543,0.0075619,0.0075605,0.019548,0.0073141,0.004605,0.0066039,0.0066878,0.0048883,0.0054062,0.0058036,0.0064887,0.0055739,0.0082418,0.0087413,0.0068053,0.0081694,0.0028693,0.0070002,0.0061269,0.005417,0.0063852,0.0093707,0.013029,0.0112,0.012409,0.0065711,0.010753,0.010124,0.011792,0.0086458,0.0090307,0.0083982,0.0084827,0.012629,0.0083705,0.011352,0.01244,0.016531,0.0083454,0.0057478,0.010248,0.0073481,0.010428,,0.0043498,0.0065054,0.0092173,,0.0092173
21,0.0064821,0.003053,0.0038677,0.0040659,0.0038693,0.0062215,0.0053147,0.0037669,0.0035936,0.0052382,0.0039659,0.0059353,0.0030282,0.0038602,0.0049253,0.0046196,0.0067805,0.0022554,0.0015282,0.003505,0.0051904,0.0040784,0.005341,0.0094433,0.0073866,0.01941,0.0074215,0.0052078,0.005906,0.0068163,0.0058036,0.0056674,0.005952,0.0064541,0.0058779,0.0078373,0.0084898,0.006583,0.0081734,0.0031544,0.0065445,0.0058175,0.005631,0.0061581,0.0090813,0.011115,0.010315,0.011103,0.0067708,0.01096,0.0092356,0.011496,0.0073244,0.0077448,0.0074661,0.0080135,0.011439,0.0077546,0.010928,0.012112,0.015192,0.0077847,0.0055737,0.010427,0.0074818,0.0089251,,0.0042606,0.006689,0.0086822,,0.0086822
22,0.0061516,0.0032261,0.0037437,0.0040969,0.0040192,0.0064579,0.0046395,0.0033215,0.0037216,0.0056493,0.0040336,0.0060289,0.003177,0.0045581,0.0047021,0.0050783,0.006619,0.00171,0.0015284,0.0036474,0.0055142,0.0044011,0.0052872,0.011221,0.0076405,0.018079,0.0074678,0.0049784,0.0053967,0.0068809,0.0064461,0.0064693,0.0065698,0.0058165,0.0061817,0.0077174,0.0084502,0.0064126,0.0076654,0.0035123,0.0061406,0.0067926,0.0060102,0.0059901,0.0089525,0.010184,0.0093856,0.010261,0.0070724,0.010084,0.008528,0.011085,0.0093149,0.0075001,0.0076095,0.0075598,0.009919,0.0072408,0.010566,0.015656,0.013556,0.0077206,0.0055767,0.010782,0.0073015,0.011579,,0.0042034,0.0067959,0.0086874,,0.0086874
23,0.0056858,0.0031,0.0034436,0.0041243,0.00417,0.0064481,0.0063124,0.0026355,0.003947,0.0058066,0.0041216,0.0065372,0.0037441,0.0053639,0.0059404,0.0055538,0.0067025,0.0019105,0.0014493,0.0037509,0.005628,0.0047939,0.0051756,0.012446,0.0070844,0.016588,0.0074211,0.005214,0.0065799,0.006946,0.0068245,0.0069493,0.0072994,0.0057572,0.0067018,0.0075261,0.0074846,0.0060643,0.0070297,0.004153,0.0066399,0.0073609,0.0062076,0.0051857,0.0085369,0.0096664,0.0089474,0.0091733,0.0075515,0.009845,0.0075721,0.010461,0.010645,0.0074663,0.007623,0.007334,0.0088051,0.0066981,0.010308,0.014949,0.011919,0.007315,0.0056282,0.0095491,0.0071298,0.013433,,0.0043872,0.0068241,0.0082593,,0.0082593
24,0.0054102,0.0022761,0.0036988,0.0038742,0.0042915,0.0063346,0.0077202,0.0029411,0.0040994,0.0055838,0.0046355,0.0066437,0.0041211,0.0054104,0.0061282,0.0057078,0.0064815,0.0023246,0.0019648,0.0040414,0.005543,0.0047772,0.0052942,0.013659,0.0077002,0.015638,0.0076779,0.0054394,0.0072284,0.0076068,0.0068672,0.0072592,0.0071728,0.0056296,0.0069777,0.0074662,0.0068102,0.0057449,0.0068611,0.0043902,0.006593,0.0074468,0.0063323,0.0054722,0.0080073,0.0083712,0.0084415,0.0081096,0.0073684,0.010308,0.0070813,0.010166,0.010585,0.0072524,0.0073357,0.007089,0.0074345,0.0061426,0.010494,0.014635,0.010434,0.0071409,0.0057363,0.0093951,0.0068227,0.013486,,0.0045706,0.0069732,0.007978,,0.007978
25,0.0056038,0.0024854,0.0037076,0.0042081,0.0043612,0.0068481,0.0084927,0.0032404,0.0041092,0.0058848,0.0050344,0.0067195,0.004613,0.0052411,0.006311,0.0057602,0.0063788,0.002492,0.0023962,0.0041122,0.0059063,0.0047432,0.0054934,0.014609,0.0075719,0.014753,0.0079036,0.0053918,0.007488,0.0082479,0.0068308,0.0074077,0.0072154,0.0060328,0.0068117,0.0069542,0.0065464,0.0054526,0.0073952,0.0044195,0.0062787,0.0077138,0.006323,0.0061824,0.0075023,0.0088142,0.0079263,0.0077592,0.0096939,0.010411,0.0068329,0.010485,0.010957,0.0069937,0.0078526,0.0068864,0.0069547,0.0056303,0.01051,0.0147,0.0093981,0.0068422,0.0058125,0.008474,0.0064855,0.012865,,0.0048061,0.0069624,0.0078845,,0.0078845
26,0.0071189,0.0027886,0.003849,0.0043681,0.0044091,0.0072254,0.0091698,0.0037251,0.0040654,0.0065329,0.0054614,0.0076374,0.0053989,0.0053226,0.0074647,0.0060571,0.0071557,0.0024734,0.0030221,0.0044497,0.0069394,0.0052927,0.0060649,0.014227,0.0083245,0.014305,0.0095946,0.0056261,0.009183,0.0088525,0.0080306,0.0080246,0.0080574,0.0069711,0.0071726,0.0078085,0.0073513,0.005533,0.0086541,0.0045833,0.0062738,0.0085776,0.0066277,0.0070063,0.0079381,0.010421,0.0081632,0.008673,0.011068,0.01079,0.0075263,0.011313,0.012175,0.007236,0.0092184,0.0071814,0.0070729,0.0054709,0.011262,0.014797,0.0095106,0.0071258,0.0061915,0.0094842,0.0063991,0.01251,,0.0053622,0.0074757,0.0083424,,0.0083424
27,0.007716,0.0029282,0.0040932,0.0040914,0.0039912,0.006955,0.0082421,0.0043949,0.004684,0.0067507,0.0054685,0.00823,0.0053599,0.0060719,0.0076852,0.0062357,0.0072034,0.0023554,0.0032515,0.0044342,0.0073345,0.0050283,0.0066818,0.012509,0.0084017,0.013001,0.010101,0.0052751,0.0093096,0.0081858,0.0077124,0.0077484,0.0079086,0.0073381,0.0068116,0.0081722,0.0074061,0.005295,0.0087788,0.0046588,0.0065329,0.0081682,0.0064111,0.0073354,0.0072856,0.010508,0.0074132,0.0083943,0.010285,0.010184,0.0072175,0.010758,0.011851,0.0068651,0.0090638,0.0067285,0.0064634,0.0048804,0.010928,0.013767,0.008841,0.0066393,0.0059576,0.0086862,0.0057732,0.011739,,0.0054197,0.0073352,0.0078795,,0.0078795
28,0.0076001,0.0029256,0.0041569,0.0037646,0.0035657,0.006748,0.0080184,0.004602,0.0048744,0.0065896,0.0052096,0.008484,0.0049716,0.006077,0.0083996,0.0062669,0.0068368,0.0022834,0.003278,0.0041194,0.0071415,0.0045929,0.0064549,0.010679,0.0078894,0.01117,0.0098162,0.0050664,0.0085657,0.0074686,0.0069717,0.0070822,0.0072584,0.0075433,0.0062523,0.0084916,0.0071378,0.0048783,0.0080533,0.0043086,0.0070932,0.0073262,0.0059685,0.0069402,0.006495,0.0099185,0.0065857,0.0077076,0.0092176,0.0092706,0.0065702,0.0097015,0.010695,0.0063439,0.0083933,0.0060692,0.0055512,0.0042108,0.010198,0.012368,0.0078224,0.0059876,0.0054736,0.0075547,0.0050325,0.010473,,0.0052955,0.0068447,0.0071964,,0.0071964
29,0.0070156,0.0031792,0.0039884,0.0033802,0.0034498,0.006216,0.0075815,0.0045647,0.0047212,0.0061784,0.0047711,0.0079268,0.004458,0.0057397,0.0086782,0.005956,0.0063059,0.0020404,0.0032117,0.0036615,0.0066402,0.00419,0.0059269,0.0089245,0.0071289,0.0091424,0.0089564,0.0046976,0.0076261,0.0067642,0.0061842,0.0063844,0.0065294,0.0071032,0.0056874,0.0079381,0.0065096,0.0043963,0.0071959,0.0038486,0.0069773,0.0065898,0.0054104,0.0064009,0.0057463,0.0089961,0.0057249,0.0069922,0.0083647,0.0083113,0.0058415,0.0084524,0.0092467,0.0057651,0.0081487,0.0053669,0.005007,0.0035894,0.0092738,0.010944,0.0068751,0.0051773,0.0048872,0.006678,0.0043705,0.0090598,,0.005003,0.0061925,0.0064554,,0.0064554
30,0.00654,0.0031737,0.0038417,0.003209,0.0033927,0.005819,0.0071806,0.0044704,0.0045986,0.0058466,0.0044643,0.0074298,0.0041286,0.0054791,0.008259,0.0056999,0.005952,0.001912,0.0031925,0.0035071,0.0062767,0.0039181,0.0055222,0.0077204,0.0065537,0.0077515,0.0083262,0.00435,0.0071102,0.0063316,0.0057298,0.0059531,0.0060378,0.0067218,0.0053872,0.0074115,0.0060365,0.0040919,0.0066938,0.003549,0.0066662,0.0061268,0.0050192,0.0060353,0.0053654,0.0083787,0.005214,0.0065804,0.0078825,0.0077564,0.0053753,0.00768,0.0082526,0.0054381,0.0079094,0.0049557,0.0047436,0.0033249,0.0088001,0.0099689,0.006315,0.0046798,0.0045535,0.0062071,0.0039747,0.0082473,,0.0047681,0.0057409,0.0060149,,0.0060149
,0.0041573,0.0022452,0.0021755,0.0021641,0.0021111,0.0034018,0.0047788,0.0027015,0.0026938,0.0036066,0.002631,0.0046131,0.0025718,0.0032667,0.0052721,0.0035264,0.0036066,0.0015673,0.0021292,0.0021055,0.0039845,0.0022876,0.0030959,0.0045519,0.0038769,0.0047594,0.005183,0.0023609,0.004246,0.0038021,0.003402,0.0036044,0.0037813,0.0041237,0.0032861,0.0045774,0.0036897,0.0022365,0.0041368,0.0018635,0.0041013,0.0037275,0.0029471,0.0035642,0.0032555,0.0050703,0.0031901,0.0039115,0.0046144,0.0046569,0.0031926,0.0048294,0.0047705,0.0031438,0.0047847,0.0029126,0.0028307,0.0020116,0.0048949,0.005456,0.0037329,0.0024608,0.0024614,0.0037289,0.0021724,0.0051753,,0.0029714,0.0034237,0.0035164,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
