-2,0.00022857,0.00019868,0.00022507,0.00025304,0.00019042,0.00022634,0.00016721,0.00018883,0.00018883,0.00022666,0.00023778,0.00021013,0.00017993,0.00019646,0.00018692,0.00020027,0.00020027,0.00024668,0.00029023,0.00021712,0.00016753,0.00020727
-1,0.00050927,0.00039832,0.00041644,0.00036494,0.0005614,0.00081316,0.00033824,0.00038846,0.00046793,0.00040404,0.00037384,0.0005525,0.00029723,0.0003713,0.00038147,0.00037257,0.00038211,0.00045331,0.0005455,0.00044664,0.00035159,0.00038656
0,0.0018597,0.00071081,0.00079346,0.00063229,0.0016251,0.001948,0.00058905,0.00075785,0.0010846,0.00080172,0.00066248,0.0014184,0.00047747,0.00065422,0.00064596,0.0007744,0.00077057,0.00087929,0.00097656,0.0010977,0.00077502,0.00065994
1,0.0045154,0.0013703,0.0015786,0.0012855,0.003404,0.0042117,0.0011017,0.0012583,0.0020946,0.0017462,0.0013159,0.0034172,0.00087537,0.0012468,0.0012123,0.0017146,0.0018381,0.0019626,0.0018637,0.0022532,0.0015333,0.0013552
2,0.0064664,0.001593,0.0017982,0.0015154,0.003966,0.0052761,0.0012746,0.0013909,0.0024158,0.0021466,0.0015142,0.0046487,0.0010063,0.0014016,0.0013246,0.0020033,0.0024802,0.0022355,0.0019771,0.0026269,0.0018483,0.0015713
3,0.0073943,0.0015869,0.0017534,0.0015298,0.0038474,0.0056622,0.001273,0.0013769,0.0023769,0.0021265,0.0015338,0.0053748,0.0010183,0.0013784,0.0012233,0.0019994,0.0027624,0.0022041,0.0019633,0.0025966,0.0018962,0.001618
4,0.0083604,0.0016676,0.0017724,0.0015897,0.0039864,0.0059838,0.0013157,0.0014588,0.0024159,0.0022184,0.0015995,0.0059256,0.001052,0.0014249,0.001259,0.0020547,0.0029682,0.0022957,0.0020307,0.0026803,0.001996,0.0017261
5,0.0091393,0.0017475,0.0018514,0.0016699,0.0041284,0.0062844,0.0013404,0.0015614,0.002457,0.0022908,0.0016844,0.006585,0.001074,0.0014915,0.0013223,0.0021244,0.003255,0.0024131,0.0020221,0.0027742,0.0021086,0.001837
6,0.0098123,0.0017834,0.0019067,0.001764,0.0041981,0.0064311,0.0013213,0.0016291,0.0024703,0.0023511,0.0017844,0.0071782,0.0010582,0.0015135,0.0013475,0.0022553,0.0035345,0.0025427,0.0020417,0.00284,0.0021599,0.0019258
7,0.010232,0.0017954,0.0019166,0.002006,0.0041878,0.006533,0.0012838,0.0016259,0.0024677,0.0023922,0.0018837,0.0078262,0.00099116,0.0014999,0.0013388,0.0023572,0.0037012,0.0026464,0.0020455,0.0028985,0.002191,0.0019876
