-3,7.1119e+05,1.158e+06,3.2809e+05,1.4095e+06,5.0236e+05,6.4748e+05,9.4363e+05,7.6182e+05,1.0999e+06,4.8355e+05,8.12e+05,1.0197e+06,4.8074e+05,9.5293e+05,1.1886e+06,8.629e+05,1.1835e+06,7.4944e+05,9.9924e+05,1.4376e+06,8.2978e+05,1.0749e+06,1.0594e+06,7.1488e+05,7.3796e+05,9.926e+05,8.9104e+05,1.5862e+06,1.2353e+06,8.7332e+05,7.0835e+05,2.0007e+06,3.1453e+05,1.0942e+06,3.7608e+05,8.353e+05,9.2445e+05,5.7522e+05,1.0577e+06,6.6447e+05,9.4488e+05,8.4382e+05,6.141e+05,1.0268e+06,6.8636e+05,9.6652e+05,1.4741e+06,4.7467e+05,1.2381e+06,1.2661e+06,1.0905e+06,1.131e+06,1.3227e+06,7.2292e+05,9.2554e+05,8.4058e+05,1.2227e+06,1.4068e+06,1.2173e+06,1.0139e+06
-2,7.649e+05,1.2283e+06,4.0326e+05,1.5244e+06,5.79e+05,7.5753e+05,1.0622e+06,7.6295e+05,1.0625e+06,5.7168e+05,8.3119e+05,1.0767e+06,5.6265e+05,1.0118e+06,1.3239e+06,9.1798e+05,1.3509e+06,8.8332e+05,1.0778e+06,1.4703e+06,8.1908e+05,1.0771e+06,1.152e+06,8.2602e+05,7.5871e+05,1.281e+06,1.0268e+06,1.6112e+06,1.3741e+06,9.5536e+05,8.4163e+05,3.1381e+06,4.1007e+05,1.2901e+06,4.5438e+05,8.9907e+05,1.1177e+06,6.0037e+05,1.1842e+06,7.4312e+05,1.0299e+06,9.213e+05,6.0555e+05,1.0035e+06,7.9953e+05,1.092e+06,1.7071e+06,4.8966e+05,1.6303e+06,1.4294e+06,1.1945e+06,1.2706e+06,1.9032e+06,8.1797e+05,1.1408e+06,1.0486e+06,1.2998e+06,2.1035e+06,1.6718e+06,1.0856e+06
-1,7.4834e+05,1.0378e+06,4.8466e+05,9.9785e+05,4.0963e+05,6.4939e+05,1.1597e+06,6.7212e+05,9.5811e+05,5.7185e+05,7.5583e+05,8.6756e+05,5.7561e+05,7.8559e+05,9.6586e+05,5.9823e+05,1.107e+06,8.2954e+05,1.1337e+06,2.0253e+06,7.4634e+05,7.4916e+05,1.229e+06,9.1182e+05,6.9805e+05,1.5123e+06,1.0137e+06,1.6486e+06,9.2027e+05,1.0269e+06,7.2698e+05,2.8037e+06,3.913e+05,1.0205e+06,4.0096e+05,8.9944e+05,1.0931e+06,5.3223e+05,9.619e+05,6.0062e+05,1.0568e+06,7.141e+05,5.2304e+05,7.9509e+05,7.9411e+05,8.5002e+05,1.5647e+06,5.5023e+05,1.5488e+06,1.3907e+06,8.4862e+05,9.2086e+05,2.4972e+06,5.2724e+05,1.0576e+06,1.0696e+06,1.0956e+06,2.3731e+06,1.6487e+06,1.0399e+06
0,1.5894e+06,1.7138e+06,1.1887e+06,2.3168e+06,1.1835e+06,1.2356e+06,1.6518e+06,1.5405e+06,1.5041e+06,1.3123e+06,1.4706e+06,1.4666e+06,1.3038e+06,1.5137e+06,2.3629e+06,1.7408e+06,2.563e+06,1.6892e+06,1.9711e+06,2.4043e+06,1.524e+06,1.9301e+06,2.1366e+06,1.2793e+06,1.5566e+06,1.3071e+06,1.5509e+06,2.2507e+06,1.4321e+06,1.8045e+06,1.4283e+06,1.7662e+06,9.1577e+05,1.9184e+06,1.1105e+06,1.09e+06,1.9426e+06,1.3216e+06,1.7826e+06,1.2336e+06,1.3912e+06,1.2072e+06,1.2984e+06,1.4613e+06,1.4961e+06,1.2154e+06,1.9184e+06,1.5293e+06,1.3761e+06,2.16e+06,2.1277e+06,1.7184e+06,2.0185e+06,1.3131e+06,1.4843e+06,1.0696e+06,1.6764e+06,1.8923e+06,1.7958e+06,1.6677e+06
1,1.6962e+06,2.0839e+06,1.2244e+06,2.7971e+06,1.3555e+06,1.3787e+06,1.8254e+06,1.8046e+06,1.7763e+06,1.3933e+06,1.6723e+06,1.6695e+06,1.3781e+06,1.7494e+06,2.4411e+06,1.7845e+06,2.7424e+06,1.9437e+06,2.1562e+06,2.6714e+06,1.5909e+06,2.2673e+06,2.3432e+06,1.4262e+06,1.5665e+06,1.4809e+06,1.7304e+06,2.3067e+06,1.8264e+06,2.0353e+06,1.7178e+06,2.4529e+06,9.1393e+05,2.0392e+06,1.0758e+06,1.2888e+06,2.1058e+06,1.2457e+06,2.0772e+06,1.366e+06,1.4896e+06,1.6506e+06,1.4071e+06,1.6251e+06,1.551e+06,1.2752e+06,1.9789e+06,1.6819e+06,1.8228e+06,2.6878e+06,2.1883e+06,1.9377e+06,2.4516e+06,1.3558e+06,1.5347e+06,1.2174e+06,1.9937e+06,2.5072e+06,2.091e+06,1.7684e+06
2,1.5861e+06,1.9459e+06,1.1806e+06,2.5866e+06,1.3308e+06,1.1951e+06,1.6738e+06,1.7778e+06,1.7069e+06,1.2615e+06,1.6402e+06,1.8117e+06,1.2929e+06,1.6964e+06,2.3244e+06,1.6666e+06,2.7438e+06,1.9096e+06,1.9424e+06,2.4915e+06,1.6021e+06,2.1125e+06,2.246e+06,1.3959e+06,1.4743e+06,1.4483e+06,1.6554e+06,2.2077e+06,1.703e+06,1.8747e+06,1.7341e+06,2.6515e+06,8.6619e+05,1.9727e+06,9.8194e+05,1.1739e+06,1.8204e+06,1.1856e+06,2.0106e+06,1.3571e+06,1.4044e+06,1.6494e+06,1.2902e+06,1.6015e+06,1.3545e+06,1.2583e+06,1.8862e+06,1.5564e+06,1.571e+06,2.1633e+06,1.9245e+06,1.882e+06,2.2739e+06,1.2934e+06,1.4095e+06,1.1293e+06,1.9312e+06,2.6141e+06,1.7552e+06,1.7074e+06
3,1.4356e+06,1.8173e+06,1.0931e+06,2.3491e+06,1.2731e+06,1.0162e+06,1.5086e+06,1.6865e+06,1.6535e+06,1.1978e+06,1.5716e+06,1.7419e+06,1.1671e+06,1.5871e+06,2.2659e+06,1.5504e+06,2.6757e+06,1.8058e+06,1.7528e+06,2.4501e+06,1.6683e+06,1.9344e+06,2.0801e+06,1.3365e+06,1.3938e+06,1.3687e+06,1.5942e+06,2.1304e+06,1.5999e+06,1.7473e+06,1.641e+06,2.3499e+06,8.3091e+05,1.8182e+06,8.8322e+05,1.1283e+06,1.6966e+06,1.0834e+06,1.8309e+06,1.2827e+06,1.2982e+06,1.5262e+06,1.2183e+06,1.5361e+06,1.2199e+06,1.2228e+06,1.885e+06,1.3696e+06,1.4684e+06,2.1337e+06,1.8393e+06,1.7725e+06,2.0644e+06,1.1823e+06,1.3366e+06,1.0421e+06,1.7222e+06,2.0377e+06,1.5305e+06,1.5663e+06
4,1.2443e+06,1.6551e+06,9.7867e+05,2.1619e+06,1.2025e+06,9.0212e+05,1.3993e+06,1.6224e+06,1.5847e+06,1.1527e+06,1.4618e+06,1.7262e+06,1.0296e+06,1.4855e+06,2.1355e+06,1.4678e+06,2.3874e+06,1.6424e+06,1.6299e+06,2.4504e+06,1.5489e+06,1.8387e+06,2.0249e+06,1.2755e+06,1.3285e+06,1.2714e+06,1.4841e+06,1.9267e+06,1.5682e+06,1.6064e+06,1.5282e+06,1.7662e+06,8.3386e+05,1.7309e+06,8.2239e+05,1.0702e+06,1.6044e+06,1.0204e+06,1.6892e+06,1.1767e+06,1.2142e+06,1.3688e+06,1.1536e+06,1.401e+06,1.167e+06,1.1795e+06,1.8783e+06,1.1823e+06,1.4228e+06,2.0526e+06,1.7711e+06,1.7239e+06,1.8821e+06,1.0947e+06,1.2413e+06,1.0021e+06,1.5808e+06,1.8515e+06,1.4421e+06,1.4033e+06
5,1.1319e+06,1.5604e+06,8.4126e+05,2.0382e+06,1.1052e+06,8.7468e+05,1.3081e+06,1.4774e+06,1.5093e+06,1.0794e+06,1.3527e+06,1.6371e+06,9.2083e+05,1.3916e+06,1.9207e+06,1.4623e+06,2.1014e+06,1.5428e+06,1.4467e+06,2.3667e+06,1.3566e+06,1.7023e+06,1.8743e+06,1.203e+06,1.2524e+06,1.1585e+06,1.3484e+06,1.8381e+06,1.5401e+06,1.5185e+06,1.3814e+06,2.1383e+06,8.6424e+05,1.6617e+06,7.6332e+05,9.9134e+05,1.5471e+06,1.0308e+06,1.6272e+06,1.0969e+06,1.1096e+06,1.2257e+06,1.0666e+06,1.3165e+06,1.1825e+06,1.1402e+06,1.6789e+06,1.0892e+06,1.3876e+06,2.0653e+06,1.6925e+06,1.6729e+06,1.807e+06,1.0255e+06,1.2125e+06,9.5458e+05,1.4982e+06,1.7612e+06,1.3564e+06,1.24e+06
6,1.0078e+06,1.4017e+06,7.5304e+05,1.9306e+06,9.9489e+05,8.7535e+05,1.3351e+06,1.3073e+06,1.4221e+06,9.8363e+05,1.2891e+06,1.528e+06,8.9845e+05,1.3147e+06,1.8876e+06,1.4191e+06,2.0524e+06,1.4016e+06,1.252e+06,2.2466e+06,1.2031e+06,1.5413e+06,1.6815e+06,1.1343e+06,1.1345e+06,1.0711e+06,1.2688e+06,1.8214e+06,1.5414e+06,1.4624e+06,1.2476e+06,2.0887e+06,9.0732e+05,1.586e+06,7.1282e+05,9.394e+05,1.4582e+06,1.0038e+06,1.5587e+06,9.9514e+05,1.063e+06,1.0962e+06,9.8386e+05,1.2467e+06,1.2368e+06,1.1424e+06,1.5827e+06,9.9842e+05,1.3253e+06,1.8276e+06,1.542e+06,1.5911e+06,1.5528e+06,9.7453e+05,1.1868e+06,8.8208e+05,1.3595e+06,1.7197e+06,1.2647e+06,1.2213e+06
