-3,2.8454e+06,1.7938e+06,2.3201e+06,3.0431e+06,3.2932e+06,3.2297e+06,1.0717e+06,1.3735e+06,2.5009e+06,2.372e+06,2.2383e+06,2.5556e+06,1.6494e+06,2.3439e+06,1.8363e+06,2.229e+06,2.9371e+06,3.5583e+06,2.9241e+06,2.6531e+06,1.9208e+06,1.6562e+06
-2,2.8145e+06,1.7426e+06,2.6327e+06,2.958e+06,3.2674e+06,3.2792e+06,1.2296e+06,1.5063e+06,2.6307e+06,2.4812e+06,2.5959e+06,2.5074e+06,1.7164e+06,2.6006e+06,2.0367e+06,2.4673e+06,2.9389e+06,3.3898e+06,2.9802e+06,2.9792e+06,1.9833e+06,1.6285e+06
-1,3.1325e+06,2.6486e+06,3.6974e+06,3.9666e+06,3.192e+06,3.3082e+06,1.8785e+06,2.6587e+06,2.8564e+06,3.596e+06,3.8856e+06,3.0281e+06,2.2534e+06,3.4701e+06,2.9361e+06,2.793e+06,2.6885e+06,4.3102e+06,3.9148e+06,4.1113e+06,3.3892e+06,2.4474e+06
0,5.8928e+06,5.5607e+06,7.4967e+06,7.7063e+06,5.5381e+06,6.5803e+06,4.2909e+06,5.7357e+06,6.2817e+06,7.1713e+06,6.8704e+06,5.8535e+06,4.4835e+06,6.3965e+06,5.0644e+06,4.954e+06,4.3419e+06,9.5663e+06,8.0753e+06,8.1374e+06,6.8999e+06,5.2324e+06
1,5.7429e+06,5.5487e+06,7.3969e+06,7.9511e+06,5.3538e+06,6.9135e+06,4.3004e+06,5.7317e+06,6.2409e+06,7.1118e+06,6.6431e+06,5.7081e+06,4.3996e+06,6.4644e+06,4.717e+06,5.186e+06,4.4255e+06,9.6387e+06,7.8184e+06,8.383e+06,6.661e+06,5.2157e+06
2,5.2726e+06,5.1758e+06,6.7556e+06,7.9254e+06,5.3321e+06,6.584e+06,4.0266e+06,5.2344e+06,6.0714e+06,6.5197e+06,6.0359e+06,5.9918e+06,3.9939e+06,5.9658e+06,4.0531e+06,4.9825e+06,4.3871e+06,9.0221e+06,7.593e+06,7.9533e+06,6.1056e+06,5.1257e+06
3,4.9764e+06,4.8754e+06,6.6683e+06,7.6266e+06,5.1809e+06,6.3218e+06,3.7212e+06,4.9757e+06,5.9615e+06,5.7873e+06,5.4564e+06,5.9863e+06,3.4546e+06,5.2627e+06,3.6207e+06,4.6349e+06,4.3891e+06,8.336e+06,7.0397e+06,7.1874e+06,5.7561e+06,4.8811e+06
4,4.8109e+06,4.6207e+06,6.3311e+06,6.9927e+06,4.9667e+06,6.0084e+06,3.4439e+06,4.8754e+06,5.6502e+06,4.9668e+06,4.8906e+06,6.1812e+06,3.0568e+06,4.4131e+06,3.5213e+06,4.2377e+06,4.2973e+06,7.68e+06,6.3562e+06,6.1752e+06,5.3859e+06,4.4476e+06
5,4.5124e+06,4.3285e+06,5.7839e+06,5.9756e+06,4.7207e+06,5.6323e+06,3.1856e+06,4.7217e+06,5.1686e+06,4.119e+06,4.2956e+06,6.0663e+06,2.6345e+06,3.4775e+06,3.3897e+06,3.8461e+06,4.0005e+06,7.2323e+06,5.5853e+06,5.8089e+06,5.0696e+06,4.313e+06
6,4.0412e+06,3.9589e+06,5.1339e+06,4.9748e+06,4.4262e+06,5.2872e+06,2.917e+06,4.391e+06,5.024e+06,3.3749e+06,3.8703e+06,5.5933e+06,2.1892e+06,2.7638e+06,3.1311e+06,3.8221e+06,3.6339e+06,6.7713e+06,5.2383e+06,5.3307e+06,4.8733e+06,4.1104e+06
7,3.6725e+06,3.6357e+06,4.7157e+06,5.0231e+06,4.0586e+06,4.932e+06,2.665e+06,3.9628e+06,4.9367e+06,3.1158e+06,3.6422e+06,4.852e+06,2.2789e+06,2.902e+06,2.8445e+06,3.7779e+06,3.5486e+06,6.2347e+06,5.0081e+06,4.8084e+06,4.7719e+06,3.8544e+06
8,3.6542e+06,3.2897e+06,4.1668e+06,5.2362e+06,3.6062e+06,4.5544e+06,2.4139e+06,3.6251e+06,4.544e+06,2.9462e+06,3.2707e+06,4.2713e+06,2.6287e+06,3.3199e+06,2.6101e+06,3.5679e+06,3.5442e+06,6.0807e+06,4.7716e+06,4.4896e+06,4.6126e+06,3.7428e+06
9,3.5789e+06,3.0055e+06,4.3116e+06,5.2398e+06,3.4426e+06,4.2879e+06,2.1511e+06,3.1492e+06,4.0321e+06,2.8436e+06,2.81e+06,3.8232e+06,2.8294e+06,3.6344e+06,2.4749e+06,3.2616e+06,3.431e+06,5.5428e+06,4.6336e+06,4.2224e+06,4.3857e+06,3.5077e+06
10,3.3367e+06,2.9901e+06,4.252e+06,4.8932e+06,3.5666e+06,3.8769e+06,1.8443e+06,2.9996e+06,3.555e+06,2.8634e+06,2.6924e+06,3.3471e+06,2.858e+06,3.7835e+06,2.355e+06,3.3326e+06,3.249e+06,5.0792e+06,4.2619e+06,3.7934e+06,4.0366e+06,3.1247e+06
11,2.9928e+06,2.8238e+06,4.0817e+06,4.4073e+06,3.5704e+06,3.3278e+06,1.5528e+06,2.7789e+06,3.031e+06,2.9111e+06,2.6682e+06,3.0187e+06,2.7119e+06,3.7472e+06,2.2245e+06,3.2663e+06,3.1152e+06,4.6117e+06,3.7138e+06,3.3894e+06,3.5592e+06,2.7091e+06
12,2.8447e+06,2.4845e+06,3.7392e+06,4.0484e+06,3.3492e+06,2.6406e+06,1.4444e+06,2.3973e+06,2.8029e+06,2.8058e+06,2.6881e+06,2.6928e+06,2.3982e+06,3.524e+06,2.0033e+06,3.0415e+06,2.9595e+06,4.3224e+06,3.4084e+06,3.1623e+06,3.2945e+06,2.33e+06
13,2.6397e+06,1.9858e+06,3.3803e+06,3.6308e+06,2.7562e+06,2.4448e+06,1.3328e+06,1.86e+06,2.8234e+06,2.8625e+06,2.6399e+06,2.383e+06,2.0552e+06,3.1386e+06,1.6997e+06,2.6579e+06,2.6757e+06,3.8089e+06,3.1759e+06,3.0142e+06,3.0317e+06,1.9033e+06
14,2.7754e+06,1.9171e+06,2.9549e+06,3.4079e+06,2.2666e+06,2.3622e+06,1.2534e+06,1.5307e+06,2.7118e+06,2.9548e+06,2.4218e+06,2.1696e+06,1.9126e+06,3.0927e+06,1.5327e+06,2.6895e+06,2.4689e+06,3.1189e+06,2.9816e+06,3.1181e+06,2.7782e+06,1.3568e+06
15,2.7691e+06,1.8308e+06,2.3521e+06,3.5644e+06,2.473e+06,2.3818e+06,1.1565e+06,1.8103e+06,2.4914e+06,2.8466e+06,2.0446e+06,2.1314e+06,2.0708e+06,3.1644e+06,1.5284e+06,2.9216e+06,2.3116e+06,2.9378e+06,2.7585e+06,3.2197e+06,2.5091e+06,1.4644e+06
16,2.673e+06,1.8934e+06,2.3559e+06,3.6665e+06,2.5636e+06,2.5956e+06,1.0654e+06,2.0602e+06,2.6177e+06,2.674e+06,2.0503e+06,2.3921e+06,2.1514e+06,3.1541e+06,1.7312e+06,3.0739e+06,2.1239e+06,3.2166e+06,2.7053e+06,3.0721e+06,2.1855e+06,1.882e+06
17,2.5141e+06,2.19e+06,2.3258e+06,3.7762e+06,2.6603e+06,2.7864e+06,1.2585e+06,2.2139e+06,2.6303e+06,2.5186e+06,2.1812e+06,2.6024e+06,2.0996e+06,2.9876e+06,1.8881e+06,2.9558e+06,2.1024e+06,3.0626e+06,2.7564e+06,2.7788e+06,2.3128e+06,2.0364e+06
18,2.236e+06,2.3424e+06,2.5758e+06,3.5344e+06,2.6484e+06,2.9105e+06,1.3911e+06,2.2537e+06,2.8526e+06,2.242e+06,2.231e+06,2.9561e+06,1.8796e+06,2.6606e+06,2.0197e+06,2.8894e+06,2.1497e+06,3.3777e+06,2.8546e+06,2.7974e+06,2.5524e+06,2.2185e+06
19,2.1737e+06,2.4687e+06,2.8626e+06,3.5042e+06,2.6315e+06,2.9025e+06,1.5119e+06,2.8425e+06,3.0279e+06,2.118e+06,2.2463e+06,3.0723e+06,1.5614e+06,2.202e+06,2.0608e+06,2.8772e+06,2.4632e+06,3.8555e+06,3.0536e+06,2.8886e+06,2.6908e+06,2.5559e+06
20,2.3639e+06,2.6573e+06,3.1979e+06,3.6693e+06,2.677e+06,2.9565e+06,1.6195e+06,3.1534e+06,3.1685e+06,2.1684e+06,2.4043e+06,3.0492e+06,1.6818e+06,1.8778e+06,1.9691e+06,2.5857e+06,2.604e+06,3.9906e+06,3.3262e+06,3.0452e+06,2.7538e+06,2.7172e+06
21,2.6483e+06,2.7005e+06,3.2267e+06,3.7641e+06,2.8191e+06,3.2839e+06,1.8155e+06,3.1638e+06,3.1302e+06,2.3987e+06,2.4328e+06,3.4294e+06,1.8179e+06,2.4058e+06,1.8082e+06,2.2989e+06,2.5388e+06,4.1989e+06,3.453e+06,3.2211e+06,2.9406e+06,3.0182e+06
22,2.7611e+06,2.6026e+06,3.3599e+06,3.5331e+06,2.856e+06,3.51e+06,1.9985e+06,2.9735e+06,2.925e+06,2.5881e+06,2.3817e+06,3.627e+06,1.8822e+06,2.8119e+06,1.747e+06,2.3832e+06,2.3273e+06,4.2047e+06,3.3663e+06,3.412e+06,3.0543e+06,3.2136e+06
23,2.9153e+06,2.6902e+06,3.3163e+06,3.6132e+06,3.0535e+06,3.4375e+06,2.0626e+06,3.0165e+06,2.8869e+06,2.8013e+06,2.3863e+06,3.4025e+06,1.9886e+06,3.0598e+06,2.0157e+06,2.558e+06,2.3535e+06,4.2909e+06,3.4465e+06,3.3726e+06,2.9992e+06,3.1515e+06
24,3.0705e+06,2.7878e+06,3.2852e+06,4.1385e+06,2.9599e+06,3.1593e+06,2.0216e+06,3.0249e+06,2.923e+06,2.9562e+06,2.2912e+06,3.0658e+06,1.9815e+06,3.1191e+06,2.48e+06,2.5755e+06,2.4166e+06,4.249e+06,3.3207e+06,3.1629e+06,2.9052e+06,2.8906e+06
25,2.9085e+06,2.7506e+06,3.2117e+06,3.9055e+06,2.619e+06,2.8549e+06,1.9763e+06,2.8203e+06,2.8457e+06,3.012e+06,2.1227e+06,3.0076e+06,2.0882e+06,3.0014e+06,2.7025e+06,2.4152e+06,2.4135e+06,3.7818e+06,3.2671e+06,3.0785e+06,2.9945e+06,2.6089e+06
26,2.505e+06,2.6389e+06,3.0792e+06,4.5241e+06,2.6669e+06,2.7043e+06,1.8281e+06,2.6159e+06,3.0103e+06,2.9526e+06,2.0404e+06,2.8581e+06,2.1529e+06,2.7556e+06,2.691e+06,2.6448e+06,2.3112e+06,3.7574e+06,3.3232e+06,2.8821e+06,2.8312e+06,2.2974e+06
27,2.1747e+06,2.4011e+06,3.0067e+06,4.8364e+06,2.3995e+06,2.4816e+06,1.6e+06,2.3601e+06,2.8467e+06,2.7135e+06,2.024e+06,2.8814e+06,2.0248e+06,2.4476e+06,2.4272e+06,2.5808e+06,2.1469e+06,3.9145e+06,3.397e+06,2.7459e+06,2.4712e+06,2.0494e+06
28,1.7922e+06,1.9644e+06,2.7278e+06,4.3281e+06,1.8437e+06,2.0749e+06,1.2621e+06,1.9011e+06,2.3801e+06,2.2412e+06,1.8089e+06,2.5802e+06,1.6758e+06,2.1495e+06,1.9018e+06,2.1902e+06,1.8123e+06,3.5362e+06,3.0013e+06,2.3623e+06,1.9403e+06,1.6776e+06
29,1.1598e+06,1.2808e+06,1.9006e+06,2.9858e+06,1.2807e+06,1.3204e+06,8.0087e+05,1.2898e+06,1.5752e+06,1.4746e+06,1.2598e+06,1.7868e+06,1.1061e+06,1.4869e+06,1.176e+06,1.4692e+06,1.2665e+06,2.5287e+06,2.0439e+06,1.5936e+06,1.223e+06,1.0709e+06
30,3.5133e+05,3.5698e+05,5.2323e+05,8.3008e+05,3.6516e+05,3.7563e+05,2.3399e+05,3.5944e+05,4.4882e+05,4.2673e+05,3.536e+05,4.4741e+05,3.1141e+05,4.063e+05,3.302e+05,4.0382e+05,3.5295e+05,7.0324e+05,5.4588e+05,4.5074e+05,3.9614e+05,4.3222e+05
